AY,SEM,Course Code,course Name,Program,Year
2022-23,Summer,CS207TH,AUTOMATA THEORY,BTech-Computer Engineering,SY
2021-22,1,EC20102,ANALOG COMMUNICATION,BTech-Electronics Engineering,TY
2022-23,2,EC20102,ANALOG COMMUNICATION,BTech-Electronics and Telecommunication Engg,SY
2021-22,2,EC21102,ELECTRICAL MACHINES,BTech-Electronics and Telecommunication Engg,SY
2021-22,Summer,EC21102,ELECTRICAL MACHINES,BTech-Electronics and Telecommunication Engg,SY
2022-23,Summer,EC21102,ELECTRICAL MACHINES,BTech-Electronics Engineering,SY
2023-24,1,HS251TH,ENGINEERING & MANAGERIAL ECONOMICS,BTech-Mechanical Engineering,SY
2022-23,Summer,IC201TH,PROBABILITY AND STATISTICS,BTech-Instrumentation and Control Engineering,SY
2023-24,1,IC202THL,DATA STRUCTURES,BTech-Instrumentation and Control Engineering,SY
2022-23,Summer,IC202TH,LINEAR ALGEBRA,BTech-Instrumentation and Control Engineering,SY
2023-24,1,IC204THP,CONTROL SYSTEM COMPONENTS,BTech-Instrumentation and Control Engineering,SY
2021-22,1,IP251THL,MANUFACTURING PROCESSES,BTech-Production Engineering,BTech
2021-22,1,IP252THL,MATERIAL SCIENCE,BTech-Production Engineering,BTech
2021-22,1,IP253TLP,THEORY OF MACHINES,BTech-Production Engineering,BTech
2021-22,1,IP254TLP,MECHANICAL MEASUREMENTS,BTech-Production Engineering,BTech
2022-23,Summer,ME303THL,FLUID MACHINERY AND FLUID POWER,BTech-Mechanical Engineering,TY
2023-24,1,ME303THL,FLUID MACHINERY AND FLUID POWER,BTech-Mechanical Engineering,TY
2023-24,2,ME303THL,FLUID MACHINERY AND FLUID POWER,BTech-Mechanical Engineering,TY
2024-25,1,ME303THL,FLUID MACHINERY AND FLUID POWER,BTech-Mechanical Engineering,TY
2021-22,2,ME21121,DIFFERENTIAL EQUATIONS AND VECTOR ANALYSIS,BTech-Mechanical Engineering,SY
2021-22,1,CS30401,COMPREHENSIVE VIVA VOCE,BTech-Information Technology,BTech
2021-22,2,CS6001,DISSERTATION BY INTERNSHIP,MTech-Computer Science and Engineering,SY
2023-24,1,CS6001,DISSERTATION BY INTERNSHIP,MTech-Computer Science and Engineering,SY
2022-23,1,CS6001,DISSERTATION BY INTERNSHIP,MTech-Computer Science and Engineering,SY
2021-22,1,CH6093,DISSERTATION BY RESEARCH,MTech-Chemical Engineering,SY
2021-22,1,ET6003,DISSERTATION BY RESEARCH,MTech-Electronics and Telecommunication Engg,SY
2021-22,1,ME6053,DISSERTATION BY RESEARCH,MTech-Mechanical Engineering(Design),SY
2022-23,1,ME6053,DISSERTATION BY RESEARCH,MTech-Mechanical Engineering(Design),SY
2023-24,1,ME6053,DISSERTATION BY RESEARCH,MTech-Mechanical Engineering(Design),SY
2021-22,1,IC6003,DISSERTATION BY RESEARCH,MTech-Instrumentation and Control Engineering,SY
2021-22,1,CS67753,DISSERTATION STAGE - II,M.Tech-Computer Science and Engineering (Information Technology),SY
2021-22,1,CH2004,MASS TRANSFER OPERATIONS,BTech-Chemical Engineering,SY
2021-22,1,CH2006,CHEMICAL REACTION KINETICS,BTech-Chemical Engineering,SY
2022-23,1,CH2006,CHEMICAL REACTION KINETICS,BTech-Chemical Engineering,SY
2022-23,2,CH2006,CHEMICAL REACTION KINETICS,BTech-Chemical Engineering,SY
2021-22,1,CH2008,CHEMICAL TECHNOLOGY,BTech-Chemical Engineering,SY
2022-23,1,CH2008,CHEMICAL TECHNOLOGY,BTech-Chemical Engineering,SY
2021-22,1,CH2010,NUMERICAL METHODS FOR CHEMICAL ENGINEERING,BTech-Chemical Engineering,SY
2021-22,2,CH2010,NUMERICAL METHODS FOR CHEMICAL ENGINEERING,BTech-Chemical Engineering,SY
2022-23,1,CH2010,NUMERICAL METHODS FOR CHEMICAL ENGINEERING,BTech-Chemical Engineering,SY
2021-22,Summer,CS2007,ADVANCES IN DATA STRUCTURES,BTech-Computer Engineering,SY
2023-24,1,CS2008,OPERATING SYSTEMS,BTech-Computer Engineering,SY
2023-24,2,CS2008,OPERATING SYSTEMS,BTech-Computer Engineering,SY
2024-25,1,CS2008,OPERATING SYSTEMS,BTech-Computer Engineering,SY
2021-22,2,CS2009,DATABASE MANAGEMENT SYSTEMS,BTech-Computer Engineering,SY
2021-22,1,CS2009,DATABASE MANAGEMENT SYSTEMS,BTech-Computer Engineering,BTech
2021-22,1,CS2010,COMPUTER NETWORKS,BTech-Computer Engineering,BTech
2021-22,Summer,CS2012,ENGINEERING DESIGN AND DEVELOPMENT 2,BTech-Computer Engineering,SY
2021-22,1,ME2056,MACHINE DESIGN,BTech-Mechanical Engineering,BTech
2021-22,2,ME2056,MACHINE DESIGN,BTech-Mechanical Engineering,BTech
2021-22,Summer,ME2056,MACHINE DESIGN,BTech-Mechanical Engineering,SY
2022-23,2,ME2056,MACHINE DESIGN,BTech-Mechanical Engineering,SY
2022-23,Summer,ME2056,MACHINE DESIGN,BTech-Mechanical Engineering,SY
2023-24,2,ME2056,MACHINE DESIGN,BTech-Mechanical Engineering,SY
2021-22,2,ME2058,HEAT TRANSFER,BTech-Mechanical Engineering,SY
2021-22,1,ME2058,HEAT TRANSFER,BTech-Mechanical Engineering,BTech
2021-22,Summer,ME2058,HEAT TRANSFER,BTech-Mechanical Engineering,SY
2022-23,2,ME2058,HEAT TRANSFER,BTech-Mechanical Engineering,SY
2022-23,Summer,ME2058,HEAT TRANSFER,BTech-Mechanical Engineering,SY
2021-22,2,ME2060,PARTIAL DIFFERENTIAL EQUATIONS AND NUMERICAL TECHNIQUES,BTech-Mechanical Engineering,SY
2022-23,2,ME2060,PARTIAL DIFFERENTIAL EQUATIONS AND NUMERICAL TECHNIQUES,BTech-Mechanical Engineering,SY
2022-23,Summer,ME2060,PARTIAL DIFFERENTIAL EQUATIONS AND NUMERICAL TECHNIQUES,BTech-Mechanical Engineering,SY
2021-22,2,ME2081,GENERAL PROFICIENCY 2,BTech-Mechanical Engineering,SY
2021-22,Summer,ME2081,GENERAL PROFICIENCY 2,BTech-Mechanical Engineering,SY
2022-23,2,ME2081,GENERAL PROFICIENCY 2,BTech-Mechanical Engineering,SY
2022-23,Summer,ME2081,GENERAL PROFICIENCY 2,BTech-Mechanical Engineering,SY
2021-22,Summer,ME2085,PROFESSIONAL DEVELOPMENT 1,BTech-Mechanical Engineering,SY
2022-23,2,ME2085,PROFESSIONAL DEVELOPMENT 1,BTech-Mechanical Engineering,SY
2022-23,Summer,ME2085,PROFESSIONAL DEVELOPMENT 1,BTech-Mechanical Engineering,SY
2021-22,1,ME2092,ENGINEERING DESIGN AND DEVELOPMENT 2,BTech-Mechanical Engineering,BTech
2021-22,2,ME2092,ENGINEERING DESIGN AND DEVELOPMENT 2,BTech-Mechanical Engineering,BTech
2021-22,Summer,ME2092,ENGINEERING DESIGN AND DEVELOPMENT 2,BTech-Mechanical Engineering,SY
2022-23,2,ME2092,ENGINEERING DESIGN AND DEVELOPMENT 2,BTech-Mechanical Engineering,SY
2022-23,Summer,ME2092,ENGINEERING DESIGN AND DEVELOPMENT 2,BTech-Mechanical Engineering,SY
2023-24,2,ME2092,ENGINEERING DESIGN AND DEVELOPMENT 2,BTech-Mechanical Engineering,SY
2021-22,1,IE2036,THERMAL AND FLUID ENGINEERING,BTech-Industrial Engineering,SY
2021-22,2,IE2036,THERMAL AND FLUID ENGINEERING,BTech-Industrial Engineering,SY
2021-22,1,IE2037,MATERIAL SCIENCE,BTech-Industrial Engineering,SY
2021-22,2,IE2037,MATERIAL SCIENCE,BTech-Industrial Engineering,SY
2023-24,2,IE2037,MATERIAL SCIENCE,BTech-Industrial Engineering,SY
2021-22,1,IE2038,CASTING & JOINING TECHNOLOGIES,BTech-Industrial Engineering,SY
2021-22,2,IE2038,CASTING & JOINING TECHNOLOGIES,BTech-Industrial Engineering,SY
2021-22,1,IE2039,DESIGN OF MACHINE ELEMENTS,BTech-Industrial Engineering,SY
2021-22,2,IE2039,DESIGN OF MACHINE ELEMENTS,BTech-Industrial Engineering,SY
2024-25,1,IE2039,DESIGN OF MACHINE ELEMENTS,BTech-Industrial Engineering,SY
2021-22,1,EL2072,ENGINEERING DESIGN AND DEVELOPMENT 2,BTech-Electronics Engineering,BTech
2023-24,2,IC2004,CONTROL SYSTEMS,BTech-Instrumentation and Control Engineering,SY
2021-22,2,IE3036,MANUFACTURING PROCESSES & SYSTEMS,BTech-Industrial Engineering,TY
2021-22,2,IE3038,OPERATIONS MANAGEMENT,BTech-Industrial Engineering,TY
2021-22,2,IE3040,SUPPLY CHAIN MANAGEMENT,BTech-Industrial Engineering,TY
2021-22,2,IE3042,WORLD CLASS MANUFACTURING,BTech-Industrial Engineering,TY
2021-22,2,IE3086,ENGINEERING DESIGN AND DEVELOPMENT 2,BTech-Industrial Engineering,TY
2021-22,2,IE3087,SUMMER TRAINING,BTech-Industrial Engineering,TY
2021-22,2,IE3088,PROFESSIONAL DEVELOPMENT 1,BTech-Industrial Engineering,TY
2021-22,2,IE3089,GENERAL PROFICIENCY 2,BTech-Industrial Engineering,TY
2021-22,1,PR3036,ADDITIVE MANUFACTURING,BTech-Production Engineering,BTech
2022-23,2,EL3009,RF CIRCUIT DESIGN,BTech-Electronics Engineering,TY
2022-23,2,EL3016,DIGITAL SYSTEM DESIGN,BTech-Electronics Engineering,TY
2021-22,1,EL3016,DIGITAL SYSTEM DESIGN,BTech-Electronics Engineering,TY
2022-23,2,EL3021,MICROWAVE ENGINEERING,BTech-Electronics Engineering,TY
2021-22,1,EL3021,MICROWAVE ENGINEERING,BTech-Electronics Engineering,TY
2022-23,2,EL3022,INTERNET OF THINGS,BTech-Electronics Engineering,TY
2021-22,1,EL3022,INTERNET OF THINGS,BTech-Electronics Engineering,TY
2022-23,2,EL3072,ENGINEERING DESIGN AND DEVELOPMENT 2,BTech-Electronics Engineering,TY
2022-23,2,EL3073,PROFESSIONAL DEVELOPMENT 1,BTech-Electronics Engineering,TY
2022-23,2,EL3074,GENERAL PROFICIENCY 2,BTech-Electronics Engineering,TY
2022-23,2,EL3076,SUMMER TRAINING,BTech-Electronics Engineering,TY
2023-24,2,ET3002,DIGITAL SIGNAL PROCESSING,BTech-Electronics and Telecommunication Engg,TY
2024-25,1,ET3002,DIGITAL SIGNAL PROCESSING,BTech-Electronics and Telecommunication Engg,TY
2023-24,1,ET3002,DIGITAL SIGNAL PROCESSING,BTech-Electronics and Telecommunication Engg,TY
2023-24,2,ET3002,DIGITAL SIGNAL PROCESSING,BTech-Electronics Engineering,TY
2024-25,1,ET3002,DIGITAL SIGNAL PROCESSING,BTech-Electronics Engineering,TY
2021-22,1,CS3027,ENGINEERING DESIGN AND DEVELOPMENT 2,BTech-Computer Engineering,BTech
2021-22,2,CS3027,ENGINEERING DESIGN AND DEVELOPMENT 2,BTech-Computer Engineering,TY
2021-22,1,CS3094,SUMMER TRAINING,BTech-Computer Engineering,BTech
2021-22,2,CS3094,SUMMER TRAINING,BTech-Computer Engineering,TY
2021-22,1,CS3099,PROFESSIONAL DEVELOPMENT 1,BTech-Computer Engineering,BTech
2021-22,2,CS3099,PROFESSIONAL DEVELOPMENT 1,BTech-Computer Engineering,TY
2021-22,Summer,IC3012,ENGINEERING DESIGN AND DEVELOPMENT 2,BTech-Instrumentation and Control Engineering,TY
2021-22,Summer,IC3030,PROFESSIONAL DEVELOPMENT 1,BTech-Instrumentation and Control Engineering,TY
2021-22,Summer,IC3031,GENERAL PROFICIENCY 2,BTech-Instrumentation and Control Engineering,TY
2022-23,1,IE4005,OPERATIONS SCHEDULING,BTech-Production Engineering,BTech
2022-23,1,IE4005,OPERATIONS SCHEDULING,BTech-Industrial Engineering,BTech
2023-24,1,EL4082,INDUSTRY INTERNSHIP,BTech-Electronics Engineering,BTech
2021-22,1,CS4095,PROFESSIONAL DEVELOPMENT 1,BTech-Computer Engineering,BTech
2021-22,2,ET6001,DISSERTATION BY INTERNSHIP ,MTech-Electronics and Telecommunication Engg,SY
2021-22,2,ET6004,DISSERTATION BY RESEARCH ,MTech-Electronics and Telecommunication Engg,SY
2021-22,2,ME6052,DISSERTATION BY INTERNSHIP,MTech-Mechanical Engineering(Design),SY
2022-23,2,ME6052,DISSERTATION BY INTERNSHIP,MTech-Mechanical Engineering(Design),SY
2021-22,2,ME6054,DISSERTATION BY RESEARCH ,MTech-Mechanical Engineering(Design),SY
2021-22,Summer,ME6054,DISSERTATION BY RESEARCH ,MTech-Mechanical Engineering(Design),SY
2022-23,1,ME6054,DISSERTATION BY RESEARCH ,MTech-Mechanical Engineering(Design),SY
2022-23,2,ME6054,DISSERTATION BY RESEARCH ,MTech-Mechanical Engineering(Design),SY
2023-24,2,ME6054,DISSERTATION BY RESEARCH ,MTech-Mechanical Engineering(Design),SY
2021-22,2,ME6056,DISSERTATION BY INTERNSHIP,MTech-Mechanical Engineering(Heat Power),SY
2021-22,2,ME6058,DISSERTATION BY RESEARCH,MTech-Mechanical Engineering(Heat Power),SY
2023-24,2,ME6058,DISSERTATION BY RESEARCH,MTech-Mechanical Engineering(Heat Power),SY
2022-23,2,ME6058,DISSERTATION BY RESEARCH,MTech-Mechanical Engineering(Heat Power),SY
2022-23,2,CS6002,DISSERTATION BY INTERNSHIP,MTech-Computer Science and Engineering,SY
2021-22,2,IC6002,DISSERTATION BY INTERNSHIP,MTech-Instrumentation and Control Engineering,SY
2021-22,2,IC6004,DISSERTATION BY RESEARCH,MTech-Instrumentation and Control Engineering,SY
2021-22,2,CH6094,DISSERTATION BY RESEARCH,MTech-Chemical Engineering,SY
2021-22,2,CH6098,DISSERTATION BY INTERNSHIP,MTech-Chemical Engineering,SY
2021-22,1,ME2093,ENGINEERING DESIGN & INNOVATION 1,BTech-Mechanical Engineering,SY
2021-22,2,ME2093,ENGINEERING DESIGN & INNOVATION 1,BTech-Mechanical Engineering,SY
2021-22,1,IE2171,ENGINEERING DESIGN & INNOVATION 1,BTech-Industrial Engineering,SY
2021-22,2,IE2171,ENGINEERING DESIGN & INNOVATION 1,BTech-Industrial Engineering,SY
2022-23,2,IE2171,ENGINEERING DESIGN & INNOVATION 1,BTech-Industrial Engineering,SY
2024-25,1,IE2171,ENGINEERING DESIGN & INNOVATION 1,BTech-Industrial Engineering,SY
2021-22,2,CS2034,DATA STRUCTURES-I,BTech-Computer Engineering,SY
2021-22,Summer,CS2034,DATA STRUCTURES-I,BTech-Computer Engineering,SY
2021-22,2,CS2036,DIGITAL ELECTRONICS AND LOGIC DESIGN,BTech-Computer Engineering,SY
2021-22,Summer,CS2036,DIGITAL ELECTRONICS AND LOGIC DESIGN,BTech-Computer Engineering,SY
2021-22,2,CS2037,AUTOMATA THEORY,BTech-Computer Engineering,SY
2021-22,Summer,CS2037,AUTOMATA THEORY,BTech-Computer Engineering,SY
2021-22,Summer,CS2038,OBJECT ORIENTED PROGRAMMING,BTech-Computer Engineering,SY
2021-22,1,CS2038,OBJECT ORIENTED PROGRAMMING,BTech-Computer Engineering,SY
2021-22,2,CS2038,OBJECT ORIENTED PROGRAMMING,BTech-Computer Engineering,SY
2021-22,Summer,CS2033,COMPUTER ORGANIZATION,BTech-Computer Engineering,SY
2021-22,2,CS2033,COMPUTER ORGANIZATION,BTech-Computer Engineering,SY
2021-22,1,CH2002,MECHANICAL OPERATIONS,BTech-Chemical Engineering,SY
2021-22,2,CH2002,MECHANICAL OPERATIONS,BTech-Chemical Engineering,SY
2021-22,1,CH2007,HEAT TRANSFER,BTech-Chemical Engineering,SY
2022-23,1,CH2007,HEAT TRANSFER,BTech-Chemical Engineering,SY
2022-23,2,CH2007,HEAT TRANSFER,BTech-Chemical Engineering,SY
2021-22,1,CH2075,ENGINEERING DESIGN AND INNOVATION 1,BTech-Chemical Engineering,SY
2021-22,1,ME6055,DISSERTATION BY INTERNSHIP,MTech-Mechanical Engineering(Heat Power),SY
2021-22,1,ME6057,DISSERTATION BY RESEARCH,MTech-Mechanical Engineering(Heat Power),SY
2021-22,1,ME6051,DISSERTATION BY INTERNSHIP,MTech-Mechanical Engineering(Design),SY
2022-23,1,ME6051,DISSERTATION BY INTERNSHIP,MTech-Mechanical Engineering(Design),SY
2021-22,1,ET6002,DISSERTATION BY INTERNSHIP,MTech-Electronics and Telecommunication Engg,SY
2021-22,1,CH6099,DISSERTATION BY INTERNSHIP,MTech-Chemical Engineering,SY
2021-22,1,CS6007,DISSERTATION BY RESEARCH,MTech-Computer Science and Engineering,SY
2023-24,1,CS6007,DISSERTATION BY RESEARCH,MTech-Computer Science and Engineering,SY
2023-24,2,CS1003,COMPUTER PROGRAMING,DESH-DESH,FY
2021-22,2,ES1023,ROBOT MECHANICS AND CONTROL,DESH-DESH,FY
2021-22,2,ES1027,GRAPHICS AND MECHANICAL WORKSHOP,DESH-DESH,FY
2022-23,2,ES1027,GRAPHICS AND MECHANICAL WORKSHOP,DESH-DESH,FY
2021-22,2,ES1025,ENGINEERING DESIGN AND INNOVATION - I,DESH-DESH,FY
2022-23,1,ES1025,ENGINEERING DESIGN AND INNOVATION - I,DESH-DESH,FY
2022-23,2,ES1025,ENGINEERING DESIGN AND INNOVATION - I,DESH-DESH,FY
2022-23,Summer,ES1025,ENGINEERING DESIGN AND INNOVATION - I,DESH-DESH,FY
2023-24,1,ES1025,ENGINEERING DESIGN AND INNOVATION - I,DESH-DESH,FY
2023-24,2,ES1025,ENGINEERING DESIGN AND INNOVATION - I,DESH-DESH,FY
2022-23,2,CS1004,ADVANCE COMPUTER PROGRAMMING,DESH-DESH,FY
2021-22,2,ES1029,GRAPHICS AND MECHATRONICS WORKSHOP,DESH-DESH,FY
2021-22,2,ES1024,MECHATRONICS AND ROBOTICS,DESH-DESH,FY
2021-22,2,ES1026,ENGINEERING DESIGN AND INNOVATION - II,DESH-DESH,FY
2022-23,2,ES1026,ENGINEERING DESIGN AND INNOVATION - II,DESH-DESH,FY
2024-25,1,ES1026,ENGINEERING DESIGN AND INNOVATION - II,DESH-DESH,FY
2023-24,2,CH3001,CHEMICAL REACTION ENGINEERING,BTech-Chemical Engineering,TY
2022-23,2,EL4019,REAL-TIME OPERATING SYSTEMS,BTech-Electronics Engineering,BTech
2021-22,2,EL4019,REAL-TIME OPERATING SYSTEMS,BTech-Electronics Engineering,BTech
2021-22,1,IT9102,DATA SCIENCE,Master of Computer Application-(MCA),TY
2021-22,2,IT9102,DATA SCIENCE,Master of Computer Application-(MCA),TY
2022-23,2,EL4013,ADVANCED POWER ELECTRONICS,BTech-Electronics Engineering,BTech
2021-22,1,IT9013,ADVANCE WEB TECHNOLOGY,Master of Computer Application-(MCA),TY
2021-22,2,IT9013,ADVANCE WEB TECHNOLOGY,Master of Computer Application-(MCA),TY
2021-22,1,IT9018,IMAGE PROCESSING,Master of Computer Application-(MCA),TY
2021-22,2,CS3030,PRINCIPLES OF PROGRAMMING LANGUAGES,BTech-Computer Engineering,TY
2021-22,2,IC4015,DCS AND COMMUNICATION PROTOCOLS,BTech-Instrumentation and Control Engineering,BTech
2021-22,2,IE4012,DATA ANALYTICS,BTech-Industrial Engineering,BTech
2021-22,2,IE4011,FINANCIAL MANAGEMENT & COSTING,BTech-Industrial Engineering,BTech
2021-22,2,IE4186,MAJOR PROJECT 2,BTech-Industrial Engineering,BTech
2021-22,1,IE2186,ENGINEERING DESIGN & INNOVATION 2,BTech-Industrial Engineering,SY
2021-22,2,IE2186,ENGINEERING DESIGN & INNOVATION 2,BTech-Industrial Engineering,SY
2022-23,2,IE2186,ENGINEERING DESIGN & INNOVATION 2,BTech-Industrial Engineering,SY
2024-25,1,IE2186,ENGINEERING DESIGN & INNOVATION 2,BTech-Industrial Engineering,SY
2021-22,1,IE2041,MACHINE DRAWING & COMPUTER GRAPHICS,BTech-Industrial Engineering,SY
2021-22,2,IE2041,MACHINE DRAWING & COMPUTER GRAPHICS,BTech-Industrial Engineering,SY
2022-23,1,IE2041,MACHINE DRAWING & COMPUTER GRAPHICS,BTech-Industrial Engineering,SY
2023-24,2,IE2041,MACHINE DRAWING & COMPUTER GRAPHICS,BTech-Industrial Engineering,SY
2021-22,1,PR2186,ENGINEERING DESIGN & INNOVATION 2,BTech-Production Engineering,SY
2021-22,2,CS2035,DATA STRUCTURES-II,BTech-Computer Engineering,SY
2021-22,2,CS2040,DATA COMMUNICATION,BTech-Computer Engineering,SY
2021-22,Summer,CS2040,DATA COMMUNICATION,BTech-Computer Engineering,SY
2021-22,2,CS2039,MICROPROCESSORS AND INTERFACING,BTech-Computer Engineering,SY
2021-22,2,CS2032,ENGINEERING DESIGN & INNOVATION 2,BTech-Computer Engineering,SY
2023-24,2,CH3002,INSTRUMENTATION AND PROCESS CONTROL,BTech-Chemical Engineering,TY
2021-22,1,CH2076,ENGINEERING DESIGN & INNOVATION 2,BTech-Chemical Engineering,SY
2021-22,1,CH2174,GENERAL PROFICIENCY 2,BTech-Chemical Engineering,SY
2021-22,2,ME2094,ENGINEERING DESIGN & INNOVATION 2,BTech-Mechanical Engineering,SY
2021-22,2,CS1005,SOFTWARE DEVELOPMENT PROJECT,DESH-DESH,FY
2022-23,2,CS1005,SOFTWARE DEVELOPMENT PROJECT,DESH-DESH,FY
2023-24,1,CS1005,SOFTWARE DEVELOPMENT PROJECT,DESH-DESH,FY
2021-22,2,IE4009,MARKETING MANAGEMENT,BTech-Industrial Engineering,BTech
2023-24,2,CS5204,CYBER SECURITY,MTech-Computer Science and Engineering,FY
2022-23,2,CS5208,CLOUD COMPUTING,MTech-Computer Science and Engineering,FY
2023-24,1,CS5208,CLOUD COMPUTING,MTech-Computer Science and Engineering,FY
2021-22,2,ET4282,RESEARCH INTERNSHIP,BTech-Electronics and Telecommunication Engg,BTech
2021-22,1,ME4276,INDUSTRY INTERNSHIP,BTech-Mechanical Engineering,BTech
2022-23,1,ME4276,INDUSTRY INTERNSHIP,BTech-Mechanical Engineering,BTech
2023-24,1,ME4276,INDUSTRY INTERNSHIP,BTech-Mechanical Engineering,BTech
2024-25,1,ME4276,INDUSTRY INTERNSHIP,BTech-Mechanical Engineering,BTech
2021-22,1,IE4212,DATA ANALYTICS FOR ENGINEERS,BTech-Mechanical Engineering,BTech
2021-22,1,IE4212,DATA ANALYTICS FOR ENGINEERS,BTech-Production Engineering,BTech
2021-22,1,IE4212,DATA ANALYTICS FOR ENGINEERS,BTech-Industrial Engineering,BTech
2022-23,1,IE4212,DATA ANALYTICS FOR ENGINEERS,BTech-Industrial Engineering,BTech
2022-23,1,IE4212,DATA ANALYTICS FOR ENGINEERS,BTech-Mechanical Engineering,BTech
2022-23,1,IE4212,DATA ANALYTICS FOR ENGINEERS,BTech-Production Engineering,BTech
2022-23,2,IE4212,DATA ANALYTICS FOR ENGINEERS,BTech-Industrial Engineering,BTech
2023-24,1,IE4212,DATA ANALYTICS FOR ENGINEERS,BTech-Production Engineering,BTech
2023-24,1,IE4212,DATA ANALYTICS FOR ENGINEERS,BTech-Mechanical Engineering,BTech
2021-22,1,IE4211,DESIGN FOR X AND PRODUCT LIFE CYCLE MANAGEMENT,BTech-Mechanical Engineering,BTech
2021-22,1,IE4211,DESIGN FOR X AND PRODUCT LIFE CYCLE MANAGEMENT,BTech-Production Engineering,BTech
2021-22,1,IE4211,DESIGN FOR X AND PRODUCT LIFE CYCLE MANAGEMENT,BTech-Industrial Engineering,BTech
2021-22,2,IE4211,DESIGN FOR X AND PRODUCT LIFE CYCLE MANAGEMENT,BTech-Industrial Engineering,BTech
2022-23,1,IE4211,DESIGN FOR X AND PRODUCT LIFE CYCLE MANAGEMENT,BTech-Industrial Engineering,BTech
2022-23,1,IE4211,DESIGN FOR X AND PRODUCT LIFE CYCLE MANAGEMENT,BTech-Mechanical Engineering,BTech
2022-23,1,IE4211,DESIGN FOR X AND PRODUCT LIFE CYCLE MANAGEMENT,BTech-Production Engineering,BTech
2021-22,Summer,IE4211,DESIGN FOR X AND PRODUCT LIFE CYCLE MANAGEMENT,BTech-Industrial Engineering,BTech
2022-23,2,IE4211,DESIGN FOR X AND PRODUCT LIFE CYCLE MANAGEMENT,BTech-Industrial Engineering,BTech
2021-22,1,IE4274,MAJOR PROJECT,BTech-Industrial Engineering,BTech
2021-22,2,IE4274,MAJOR PROJECT,BTech-Industrial Engineering,BTech
2022-23,1,IE4274,MAJOR PROJECT,BTech-Industrial Engineering,BTech
2021-22,1,IE4271,INDUSTRY INTERNSHIP,BTech-Industrial Engineering,BTech
2022-23,1,IE4271,INDUSTRY INTERNSHIP,BTech-Industrial Engineering,BTech
2022-23,Summer,IE4271,INDUSTRY INTERNSHIP,BTech-Industrial Engineering,BTech
2021-22,1,IE3205,WORK SYSTEMS & ERGONOMIC DESIGN,BTech-Industrial Engineering,TY
2023-24,1,IE3205,WORK SYSTEMS & ERGONOMIC DESIGN,BTech-Industrial Engineering,TY
2021-22,1,IE3201,FACILITIES & OPERATIONS MANAGEMENT,BTech-Industrial Engineering,TY
2021-22,Summer,IE3201,FACILITIES & OPERATIONS MANAGEMENT,BTech-Industrial Engineering,TY
2023-24,1,IE3201,FACILITIES & OPERATIONS MANAGEMENT,BTech-Industrial Engineering,TY
2024-25,1,IE3201,FACILITIES & OPERATIONS MANAGEMENT,BTech-Industrial Engineering,TY
2021-22,1,IE3236,MANUFACTURING SYSTEMS & STRATEGIES,BTech-Industrial Engineering,TY
2023-24,1,IE3236,MANUFACTURING SYSTEMS & STRATEGIES,BTech-Industrial Engineering,TY
2021-22,Summer,IE3208,SOFTWARE APPLICATIONS IN INDUSTRIAL ENGINEERING,BTech-Industrial Engineering,TY
2021-22,1,IE3208,SOFTWARE APPLICATIONS IN INDUSTRIAL ENGINEERING,BTech-Industrial Engineering,TY
2022-23,1,IE3208,SOFTWARE APPLICATIONS IN INDUSTRIAL ENGINEERING,BTech-Industrial Engineering,TY
2022-23,2,IE3208,SOFTWARE APPLICATIONS IN INDUSTRIAL ENGINEERING,BTech-Industrial Engineering,TY
2023-24,2,IE3208,SOFTWARE APPLICATIONS IN INDUSTRIAL ENGINEERING,BTech-Industrial Engineering,TY
2022-23,Summer,IE3271,ENGINEERING DESIGN AND INNOVATION - III,BTech-Industrial Engineering,TY
